County_Key,Volume,Count,State_Code,Average
54nan,1876123,8832,54,212
54Lewis,598514,2784,54,214
54Nicholas,611619,4464,54,137
54Wood,603949,3888,54,155
54Boone,336973,2784,54,121
54Mercer,413211,3456,54,119
54Mason,7007,768,54,9
54Randolph,50895,1392,54,36
54Jackson,95153,1968,54,48
54Grant,45514,1392,54,32
54Braxton,74626,1440,54,51
54Raleigh,192321,1344,54,143
54Ohio,275190,3648,54,75
54Cabell,200959,1248,54,161
54Putnam,1931171,4464,54,432
54Wayne,96998,1296,54,74
54Marshall,400388,2976,54,134
54Harrison,565213,2880,54,196
54Berkeley,2022803,4272,54,473
54Logan,254668,1488,54,171
54Wetzel,186500,1488,54,125
54Morgan,222483,1440,54,154
54Monongalia,1318412,2976,54,443
54Mineral,109991,1440,54,76
54Barbour,42091,1392,54,30
54Marion,1264154,2592,54,487
56Converse,1190075,13392,56,88
56Johnson,496461,7440,56,66
56Sweetwater,3478036,25560,56,136
56Campbell,1088360,14064,56,77
56Laramie,5202595,36768,56,141
56Natrona,1359100,11664,56,116
56Goshen,225905,4464,56,50
56Fremont,789351,13848,56,57
56Lincoln,446699,10320,56,43
56Carbon,1170803,14496,56,80
56Teton,2550893,15096,56,168
56Park,800554,11472,56,69
56Niobrara,207026,5952,56,34
56Albany,1979947,17856,56,110
56Crook,569634,7344,56,77
56Sheridan,1187741,11808,56,100
56Sublette,561307,11904,56,47
56nan,3468276,40512,56,85
56Uinta,1153575,8736,56,132
56Washakie,249830,4464,56,55
56Big Horn,251705,4464,56,56
56Hot Springs,170449,2976,56,57
56Platte,229861,2928,56,78
56Weston,98433,2880,56,34
