County_Key,Volume,Count,State_Code,Average
13Barrow,247855,1440,13,172
13Pickens,1523523,8400,13,181
13Bulloch,467475,2880,13,162
13Clarke,2808730,12912,13,217
13Decatur,312128,2592,13,120
13Fannin,668608,4320,13,154
13Floyd,1288908,5616,13,229
13Hall,728477,4320,13,168
13Jenkins,95451,1440,13,66
13Lumpkin,1019231,4320,13,235
13Mitchell,172016,2880,13,59
13Thomas,726137,5376,13,135
13Towns,39164,1440,13,27
13Ware,658625,2880,13,228
13Gwinnett,23680899,33120,13,715
13Cobb,6652933,12672,13,525
13Richmond,8266102,21024,13,393
13Butts,2083873,4032,13,516
13Dougherty,78117,384,13,203
13Bibb,13146616,44616,13,294
13Harris,1140026,2880,13,395
13Catoosa,2901125,4320,13,671
13Haralson,953717,2688,13,354
13Bartow,2449437,7200,13,340
13McIntosh,1378639,7056,13,195
13Cherokee,111570,1440,13,77
13Forsyth,109063,912,13,119
13Habersham,38129,1440,13,26
13Oconee,141925,1440,13,98
13Crisp,233610,2880,13,81
13Jeff Davis,221510,2880,13,76
13Brantley,240632,2880,13,83
13Fayette,181389,1440,13,125
13Bryan,1971753,8640,13,228
13Pierce,51892,2880,13,18
13Clinch,175938,2880,13,61
13Laurens,841290,6432,13,130
13Treutlen,564411,2880,13,195
13Montgomery,131368,1440,13,91
13Taliaferro,790595,2880,13,274
13Muscogee,3899499,11520,13,338
13Clay,60166,2880,13,20
13Tift,1361130,6480,13,210
13Douglas,2239546,4320,13,518
13Dade,3671899,9000,13,407
13Jackson,1861251,2880,13,646
13Murray,310583,2880,13,107
13Coweta,361873,2880,13,125
13Monroe,1218313,2784,13,437
13Liberty,381909,4224,13,90
13Appling,41445,2880,13,14
13Lee,382234,2688,13,142
13Baldwin,274756,1440,13,190
13Ben Hill,102971,1440,13,71
13Gilmer,321004,1440,13,222
13Walker,766726,4032,13,190
13Emanuel,114165,1440,13,79
13Warren,770233,2880,13,267
13Morgan,896740,2880,13,311
15Hawaii,2579285,10608,15,243
15Honolulu,67293272,134280,15,501
15Kauai,3048712,13584,15,224
15Maui,9166516,32976,15,277
15nan,11004879,14400,15,764
19Pottawattamie,1931220,10752,19,179
19Mills,418090,2880,19,145
19Poweshiek,867290,2880,19,301
19Hamilton,1020865,5760,19,177
19Monona,441654,2880,19,153
19Decatur,455819,4320,19,105
19Cerro Gordo,1580596,11328,19,139
19Iowa,1032707,2880,19,358
19Benton,773189,4320,19,178
19Cass,769923,4320,19,178
19Dallas,1451723,5184,19,280
19Scott,4337889,14400,19,301
19Wright,452049,2688,19,168
19Warren,2718939,7008,19,387
19Johnson,3266561,11040,19,295
19Plymouth,428613,2880,19,148
19Henry,412447,2880,19,143
19Story,1257712,8640,19,145
19Delaware,159489,2832,19,56
