County_Key,Volume,Count,State_Code,Average
19Story,1086774,8352,19,130
19Delaware,138077,2832,19,48
19Clinton,198180,2016,19,98
19Black Hawk,528280,4944,19,106
19Chickasaw,158922,2880,19,55
19Floyd,256234,2784,19,92
19Osceola,102436,2784,19,36
19Hardin,247546,2784,19,88
19Ida,104080,1440,19,72
19Webster,113120,1008,19,112
19Davis,111082,2784,19,39
19Clayton,65862,1392,19,47
19Lee,401544,4992,19,80
19Crawford,87474,1392,19,62
19Greene,233902,4176,19,56
19Buena Vista,81499,1392,19,58
19Palo Alto,86525,1440,19,60
19Lucas,60432,1344,19,44
19Marion,331478,2784,19,119
19Dubuque,1017193,6480,19,156
19Howard,84236,1344,19,62
19Wapello,254025,2880,19,88
19Jones,319026,2880,19,110
19Jackson,20046,1392,19,14
19Allamakee,51592,1392,19,37
19Calhoun,187831,4272,19,43
19Tama,1357,696,19,1
19Monroe,2759,696,19,3
19Clay,225548,2784,19,81
19Linn,5028296,15312,19,328
19Warren,3044661,9336,19,326
19nan,1030439,3600,19,286
19Dickinson,314268,2784,19,112
19Audubon,137394,2880,19,47
19Marshall,164635,2784,19,59
19Mitchell,145108,2784,19,52
19Fayette,182216,2880,19,63
19Woodbury,412994,2784,19,148
16Kootenai,9175815,35520,16,258
16Ada,30420289,108312,16,280
16Twin Falls,659379,9480,16,69
16Bannock,7397204,48312,16,153
16Nez Perce,510321,6240,16,81
16Gooding,447314,3360,16,133
16Canyon,21978953,70800,16,310
16Bear Lake,145239,5712,16,25
16Bonneville,2683531,17088,16,157
16Lemhi,99152,4368,16,22
16Lincoln,90020,1488,16,60
16Latah,1351028,13056,16,103
16Boundary,272899,5568,16,49
16Butte,63734,2928,16,21
16Cassia,698894,8640,16,80
16Lewis,151022,3600,16,41
16Oneida,560633,5760,16,97
16Adams,177112,4368,16,40
16Bonner,1519811,15192,16,100
16Blaine,374644,2928,16,127
16Fremont,85888,4680,16,18
16Franklin,219658,4032,16,54
16Owyhee,65866,2880,16,22
16Idaho,225195,8448,16,26
16Valley,202779,2880,16,70
16Washington,252285,2832,16,89
16Jefferson,761417,5280,16,144
16Boise,327322,8448,16,38
16Elmore,492026,3888,16,126
16Custer,27304,2832,16,9
16Madison,57226,1440,16,39
16Caribou,125210,2880,16,43
16Teton,439852,4368,16,100
16Bingham,641014,3600,16,178
16Jerome,2063023,9312,16,221
16Power,802223,7296,16,109
16Shoshone,183169,2880,16,63
16Clark,97695,4320,16,22
16Gem,62779,1440,16,43
16Payette,1566217,9984,16,156
16Benewah,47857,1440,16,33
16nan,1290169,10224,16,126
17Cook,7690093,5592,17,1375
17nan,7330935,5760,17,1272
17DuPage,5407811,3552,17,1522
17Lake,403979,1056,17,382
17McHenry,157622,1104,17,142
17Will,5192603,7296,17,711
17Henry,500465,2208,17,226
17Ogle,840441,1344,17,625
17Winnebago,227839,1104,17,206
17LaSalle,489274,912,17,536
17McLean,849575,2160,17,393
17Fulton,288355,2208,17,130
17Tazewell,462817,2496,17,185
17Peoria,899369,2112,17,425
17Moultrie,46632,1200,17,38
17Macon,703276,2160,17,325
17Clark,432422,1056,17,409
17Champaign,494204,1056,17,467
17Sangamon,5500867,6912,17,795
17Logan,874472,1392,17,628
17Morgan,118223,912,17,129
17Effingham,1556529,3936,17,395
17Madison,2902970,4128,17,703
17Jersey,86146,1008,17,85
17St. Clair,1222487,2832,17,431
17Clinton,103026,720,17,143
17Massac,554648,864,17,641
17Franklin,78316,1440,17,54
17Jackson,295665,1056,17,279
17Jefferson,1115517,1344,17,829
18Adams,282659,2928,18,96
18Allen,1889440,3168,18,596
18nan,2082389,12672,18,164
18Benton,93611,2688,18,34
18Carroll,128801,1344,18,95
18Cass,35137,1344,18,26
18Clark,1235087,3168,18,389
18Clay,52107,1440,18,36
18Crawford,99901,1296,18,77
18Daviess,150424,864,18,174
18Dearborn,1158543,5280,18,219
18DeKalb,773827,2880,18,268
18Delaware,1135644,2592,18,438
18Dubois,108642,1440,18,75
18Spencer,583030,3888,18,149
18Elkhart,160128,1440,18,111
18Floyd,2353021,5184,18,453
18Gibson,311974,2928,18,106
18Grant,733504,2592,18,282
18Hamilton,1089113,2880,18,378
18Hancock,1169180,5472,18,213
18Huntington,766195,2784,18,275
18Jefferson,143335,1632,18,87
18Knox,24580,864,18,28
18Kosciusko,366234,1440,18,254
18Lake,17604599,30384,18,579
18LaPorte,1090203,6048,18,180
18Madison,286636,1440,18,199
18Marion,21325427,53568,18,398
18Marshall,364702,2688,18,135
18Miami,195369,2016,18,96
18Montgomery,68316,1392,18,49
18Morgan,137299,960,18,143
18Porter,822721,2688,18,306
18Posey,743334,5184,18,143
18Randolph,8808,480,18,18
18Ripley,86043,1152,18,74
18Rush,134491,1440,18,93
18St. Joseph,841907,2784,18,302
18Tippecanoe,1310266,5280,18,248
18Vanderburgh,1024237,4224,18,242
18Vermillion,447401,2688,18,166
18Vigo,573748,2784,18,206
18Warrick,26243,1296,18,20
18Wayne,930661,2592,18,359
18Wells,58067,1440,18,40
18White,1149470,4032,18,285
20Hamilton,45252,1488,20,30
20Wallace,14954,1488,20,10
20Sherman,276136,2976,20,92
20Greeley,23639,1488,20,15
20Grant,49305,1488,20,33
20Wichita,39465,1488,20,26
20Thomas,55439,2208,20,25
20Finney,141387,1488,20,95
20Logan,60989,1488,20,40
20Meade,130444,1488,20,87
20Sheridan,25755,1488,20,17
20Gove,11496,1488,20,7
20Ford,209055,5376,20,38
20Norton,27630,1488,20,18
20Hodgeman,27629,1488,20,18
20Trego,318230,2976,20,106
20Kiowa,195874,2976,20,65
20Phillips,71620,1488,20,48
20Pawnee,70501,1488,20,47
20Stafford,79080,1488,20,53
20Rice,176675,2832,20,62
20Ellsworth,361216,4464,20,80
20Reno,60228,1488,20,40
20Kingman,131304,3696,20,35
20Jewell,54427,1488,20,36
20Lincoln,27470,1488,20,18
20Mitchell,30634,2976,20,10
20Harper,39846,1488,20,26
20Republic,158399,2976,20,53
20McPherson,449172,2976,20,150
20Sedgwick,8983417,30744,20,292
20Saline,541057,3720,20,145
20Sumner,52460,1488,20,35
20Harvey,189360,1488,20,127
20Clay,68816,2976,20,23
20Cowley,237017,2208,20,107
20Geary,671894,5952,20,112
20Butler,223114,5208,20,42
20Riley,918963,5952,20,154
20Marshall,70407,1488,20,47
20Lyon,115320,1488,20,77
20Wabaunsee,478489,2112,20,226
20Shawnee,3888200,19152,20,203
20Chautauqua,72110,1488,20,48
20Woodson,98690,2976,20,33
20Coffey,441784,2976,20,148
20Jackson,189208,1488,20,127
20Brown,139331,2976,20,46
20Osage,76324,1488,20,51
20Jefferson,32901,1488,20,22
20Douglas,228257,2736,20,83
20Allen,66952,1488,20,44
20Neosho,219782,2976,20,73
20Franklin,842097,4464,20,188
20Labette,169433,2976,20,56
20Anderson,107725,2976,20,36
20Johnson,3199977,8928,20,358
20Wyandotte,2068945,4464,20,463
20Bourbon,198135,2976,20,66
21Adair,78060,1392,21,56
21Barren,294299,2784,21,105
21Bell,218515,2208,21,98
21Boone,3264460,5760,21,566
21nan,7097417,18432,21,385
21Boyle,643957,2880,21,223
21Bullitt,1603586,3888,21,412
21Butler,50337,1392,21,36
21Carter,472705,4176,21,113
21Clark,365013,2880,21,126
21Daviess,889432,2784,21,319
21Elliott,86977,1392,21,62
21Estill,28462,1392,21,20
21Fayette,4329796,9792,21,442
21Floyd,354405,4176,21,84
21Franklin,115463,1440,21,80
21Grant,1567759,5760,21,272
21Graves,34567,1392,21,24
21Grayson,51749,1392,21,37
21Hancock,133960,1392,21,96
21Hardin,499301,2784,21,179
21Harlan,181833,1392,21,130
21Henderson,107541,288,21,373
21Henry,918714,2880,21,318
21Jefferson,13064550,24336,21,536
21Jessamine,534089,2880,21,185
21Kenton,4428199,4872,21,908
21Laurel,228914,1392,21,164
21Lawrence,176760,2688,21,65
21Lewis,131999,1392,21,94
21Logan,110272,2784,21,39
21Lyon,773173,2784,21,277
21McCracken,85822,1392,21,61
21Marion,230434,1152,21,200
21Marshall,43201,720,21,60
21Mercer,439246,2880,21,152
21Muhlenberg,290678,2784,21,104
21Nelson,294874,2784,21,105
21Ohio,25108,1392,21,18
21Owen,90168,1440,21,62
21Owsley,108796,1392,21,78
21Pendleton,97140,1440,21,67
21Pike,1010541,5568,21,181
