Station_Id,Latitude,Longitude,State_Code,County
050223,21.9348,-159.4835,15,Kauai
050015,21.9681,-159.3931,15,Kauai
000300,22.2096,-159.4134,15,Kauai
000400,20.913,-156.6892,15,Maui
340005,20.9235,-156.5026,15,Maui
031069,20.7418,-156.4452,15,Maui
310008,20.8019,-156.4979,15,Maui
311023,20.8445,-156.4628,15,Maui
380015,20.8708,-156.4667,15,Maui
036016,20.88,-156.4414,15,Maui
36A005,20.8901,-156.4476,15,Maui
037006,20.883,-156.4175,15,Maui
00036B,20.9138,-156.3869,15,Maui
377073,20.7502,-156.3122,15,Maui
037052,20.8518,-156.355,15,Maui
036087,20.933,-156.3572,15,Maui
0000S9,19.6336,-155.9775,15,Hawaii
000003,19.6336,-155.9775,15,Hawaii
000T8M,19.7187,-156.0328,15,Hawaii
000T6E,19.4235,-155.8804,15,Hawaii
000002,19.8278,-155.9459,15,Hawaii
200330,19.7864,-155.6203,15,Hawaii
051007,21.9662,-159.3575,15,Kauai
570003,21.9809,-159.3629,15,Kauai
583004,21.9962,-159.3699,15,Kauai
056024,21.9992,-159.3495,15,Kauai
580022,22.0509,-159.3672,15,Kauai
00010W,21.33,-158.0898,15,Honolulu
000004,21.33,-158.0898,15,Honolulu
000015,21.4589,-158.2038,15,Honolulu
00C10K,21.3688,-158.0574,15,Honolulu
O71003,21.3745,-158.032,15,Honolulu
750048,21.4475,-158.06,15,Honolulu
080000,21.4914,-158.0286,15,Honolulu
019588,21.4914,-158.0286,15,Honolulu
00H13P,21.4502,-157.9903,15,Honolulu
001162,21.3383,-157.923,15,Honolulu
001162,21.3383,-157.923,15,Honolulu
092016,21.338,-157.921,15,Honolulu
001170,21.3363,-157.9097,15,Honolulu
0C202B,21.3119,-157.8868,15,Honolulu
000228,21.3282,-157.8865,15,Honolulu
000C4K,21.3443,-157.8926,15,Honolulu
092037,21.3324,-157.89,15,Honolulu
092036,21.3324,-157.89,15,Honolulu
050083,21.3324,-157.89,15,Honolulu
011052,21.3324,-157.89,15,Honolulu
011013,21.3324,-157.89,15,Honolulu
00002B,21.337,-157.8855,15,Honolulu
00724A,21.2982,-157.8291,15,Honolulu
00SL58,21.2892,-157.815,15,Honolulu
440040,21.3043,-157.8631,15,Honolulu
000438,21.3043,-157.8631,15,Honolulu
SL23LF,21.3261,-157.8672,15,Honolulu
SL15LF,21.3336,-157.8736,15,Honolulu
030121,21.3585,-157.8572,15,Honolulu
000023,21.3585,-157.8572,15,Honolulu
001229,21.3021,-157.8369,15,Honolulu
000006,21.3806,-157.9398,15,Honolulu
00H113,21.3698,-157.9265,15,Honolulu
000H13,21.3698,-157.9265,15,Honolulu
000C7L,21.3888,-157.9415,15,Honolulu
000C6U,21.3723,-157.9241,15,Honolulu
000C6U,21.3723,-157.9241,15,Honolulu
000411,21.3804,-157.9039,15,Honolulu
240049,21.5984,-158.0996,15,Honolulu
083016,21.5984,-158.0996,15,Honolulu
190010,21.5034,-158.031,15,Honolulu
080008,21.5034,-158.031,15,Honolulu
000029,21.5241,-157.8351,15,Honolulu
000045,21.2776,-157.7779,15,Honolulu
000323,21.3654,-157.7948,15,Honolulu
00041T,21.3816,-157.7952,15,Honolulu
030295,20.9872,-156.6589,15,Maui
000C3E,19.4881,-155.1515,15,Hawaii
000C2F,19.6022,-155.0242,15,Hawaii
H19059,19.681,-155.1559,15,Hawaii
00017J,19.8044,-155.0998,15,Hawaii
000134,60.7917,-161.7704,2,Unorganized Borough
000114,57.7728,-152.4702,2,Kodiak Island
000189,59.6418,-151.5399,2,Kenai Peninsula
000111,59.6314,-151.4931,2,Kenai Peninsula
000113,59.6507,-151.5179,2,Kenai Peninsula
000179,60.5217,-151.2063,2,Kenai Peninsula
000272,60.4733,-151.1202,2,Kenai Peninsula
000127,60.5672,-151.1505,2,Kenai Peninsula
000443,60.5113,-150.9079,2,Kenai Peninsula
000107,60.5113,-150.9078,2,Kenai Peninsula
000183,60.5269,-150.6806,2,Kenai Peninsula
000273,60.4957,-149.6974,2,Kenai Peninsula
000180,60.5016,-149.422,2,Kenai Peninsula
000115,60.7959,-148.9105,2,Anchorage
000129,61.1438,-149.982,2,Anchorage
000110,61.7721,-150.0689,2,Matanuska-Susitna
000101,62.3516,-150.2524,2,Matanuska-Susitna
000270,61.1412,-149.9079,2,Anchorage
000445,61.1412,-149.9079,2,Anchorage
000121,61.1422,-149.9012,2,Anchorage
000126,61.1661,-149.9151,2,Anchorage
000119,61.1953,-149.9293,2,Anchorage
000242,61.1514,-149.8921,2,Anchorage
000237,61.2044,-149.9109,2,Anchorage
000117,61.2023,-149.883,2,Anchorage
000116,61.1231,-149.8546,2,Anchorage
000238,61.1335,-149.8639,2,Anchorage
000104,61.1037,-149.8452,2,Anchorage
000118,61.1736,-149.8676,2,Anchorage
000143,61.1525,-149.8556,2,Anchorage
000122,61.2018,-149.8679,2,Anchorage
000131,61.1952,-149.8611,2,Anchorage
000112,61.1534,-149.8342,2,Anchorage
000271,61.228,-149.8907,2,Anchorage
000230,61.2098,-149.8148,2,Anchorage
000109,61.1808,-149.7947,2,Anchorage
000343,61.1808,-149.7531,2,Anchorage
000103,61.1808,-149.7531,2,Anchorage
000125,61.2193,-149.8151,2,Anchorage
000305,61.2778,-149.6309,2,Anchorage
000108,61.2905,-149.5919,2,Anchorage
000281,61.297,-149.5414,2,Anchorage
000132,61.3106,-149.5461,2,Anchorage
000128,60.8179,-148.9772,2,Anchorage
000444,61.1679,-149.0966,2,Anchorage
000220,61.4522,-149.3718,2,Anchorage
000276,61.5714,-149.3745,2,Matanuska-Susitna
000144,61.5538,-149.2447,2,Matanuska-Susitna
000106,61.5994,-149.2127,2,Matanuska-Susitna
000123,61.6579,-149.0966,2,Matanuska-Susitna
000102,61.7326,-148.7796,2,Matanuska-Susitna
000513,61.9817,-146.8407,2,Unorganized Borough
000512,64.5421,-149.0917,2,Unorganized Borough
000515,64.833,-148.0149,2,Fairbanks North Star
000522,64.8414,-147.8126,2,Fairbanks North Star
000530,64.8368,-147.798,2,Fairbanks North Star
000532,64.8492,-147.8096,2,Fairbanks North Star
000527,64.8574,-147.8007,2,Fairbanks North Star
000523,64.8407,-147.7786,2,Fairbanks North Star
000517,64.8219,-147.7566,2,Fairbanks North Star
000518,64.8368,-147.7484,2,Fairbanks North Star
000672,64.844,-147.7237,2,Fairbanks North Star
000524,64.8447,-147.7219,2,Fairbanks North Star
000526,64.8355,-147.7104,2,Fairbanks North Star
000525,64.8469,-147.7077,2,Fairbanks North Star
000504,64.8414,-147.7047,2,Fairbanks North Star
000507,64.8521,-147.7093,2,Fairbanks North Star
000520,64.8747,-147.6753,2,Fairbanks North Star
000514,64.8155,-147.6344,2,Fairbanks North Star
000572,64.9524,-147.6221,2,Fairbanks North Star
000510,64.9601,-147.6184,2,Fairbanks North Star
000506,64.9598,-147.6159,2,Fairbanks North Star
000531,64.8105,-147.5727,2,Fairbanks North Star
000521,64.8441,-147.4103,2,Fairbanks North Star
000529,64.7672,-147.3449,2,Fairbanks North Star
000528,64.7311,-147.2717,2,Fairbanks North Star
000519,61.1322,-146.3426,2,Unorganized Borough
000554,61.4423,-145.1116,2,Unorganized Borough
000505,62.1592,-145.4625,2,Unorganized Borough
000550,63.4155,-145.7484,2,Unorganized Borough
000553,63.3293,-142.9919,2,Unorganized Borough
000574,63.3265,-142.8562,2,Unorganized Borough
000555,63.3265,-142.8562,2,Unorganized Borough
000942,57.0494,-135.3492,2,Sitka
000808,57.0569,-135.345,2,Sitka
000936,57.0518,-135.3173,2,Sitka
000805,58.3878,-134.7443,2,
000807,58.3903,-134.5834,2,
000896,58.3586,-134.5325,2,
000806,58.3213,-134.4558,2,
000918,58.29,-134.4216,2,
000503,62.9622,-141.6315,2,Unorganized Borough
000809,59.2482,-135.5355,2,Haines
000935,59.4763,-135.2962,2,Skagway
124010,33.4029,-117.5971,6,Orange
129010,33.4531,-117.6443,6,Orange
116830,32.8576,-117.1843,6,San Diego
118250,32.6945,-117.1748,6,San Diego
119030,32.6929,-117.1217,6,San Diego
119740,32.7132,-117.1337,6,San Diego
119100,32.7324,-117.1117,6,San Diego
115010,32.5495,-117.0406,6,San Diego
116840,32.6216,-117.0406,6,San Diego
116820,32.8338,-117.119,6,San Diego
116850,32.855,-117.119,6,San Diego
119120,32.8635,-117.1105,6,San Diego
118240,32.8116,-116.9173,6,San Diego
119780,33.0484,-117.2871,6,San Diego
116610,33.0651,-117.2921,6,San Diego
116770,33.1489,-117.1969,6,San Diego
086090,33.447,-117.1362,6,Riverside
116210,32.7184,-116.4707,6,San Diego
116240,32.7687,-115.8005,6,Imperial
116670,32.6938,-115.3806,6,Imperial
116070,32.6938,-115.379,6,Imperial
116380,32.7737,-115.5012,6,Imperial
116720,32.8474,-115.5076,6,Imperial
119600,32.9126,-115.57,6,Imperial
117190,32.9741,-115.408,6,Imperial
101716,32.7281,-114.6246,4,Yuma
100002,32.7052,-114.6104,4,Yuma
100002,32.7052,-114.6104,4,Yuma
102288,32.5769,-114.5544,4,Yuma
102166,32.8986,-114.3347,4,Yuma
100010,32.678,-114.038,4,Yuma
100010,32.678,-114.038,4,Yuma
102167,33.1763,-114.276,4,La Paz
100914,32.2739,-112.7413,4,Pima
100931,32.204,-112.527,4,Pima
100020,32.9352,-112.781,4,Maricopa
100075,33.4943,-112.9238,4,Maricopa
100023,32.9198,-112.6465,4,Maricopa
100922,33.2629,-112.6343,4,Maricopa
100927,33.4193,-112.6258,4,Maricopa
100079,33.4292,-112.6038,4,Maricopa
100082,33.4623,-112.491,4,Maricopa
101206,33.4865,-112.2637,4,Maricopa
101208,33.5209,-112.2689,4,Maricopa
101210,33.5489,-112.2691,4,Maricopa
100094,33.4625,-112.212,4,Maricopa
100934,32.0737,-111.3504,4,Pima
101569,32.0579,-111.3232,4,Pima
100139,32.4536,-111.2046,4,Pima
100026,32.829,-111.9992,4,Pinal
100028,32.8279,-111.8405,4,Pinal
101481,33.0779,-112.0995,4,Pinal
101622,33.0917,-112.0339,4,Pinal
100122,33.277,-111.965,4,Maricopa
101869,33.517,-112.1603,4,Maricopa
100336,33.4297,-112.0911,4,Maricopa
100102,33.4615,-112.0912,4,Maricopa
100106,33.4618,-112.0589,4,Maricopa
100111,33.4247,-112.024,4,Maricopa
100676,33.5297,-112.0439,4,Maricopa
100125,33.0973,-111.8263,4,Pinal
100124,33.1645,-111.8778,4,Pinal
100971,33.3602,-111.8418,4,Maricopa
101248,33.459,-111.8895,4,Maricopa
101395,33.4612,-111.8265,4,Maricopa
101410,33.3201,-111.7389,4,Maricopa
100979,33.5059,-111.781,4,Maricopa
100135,32.6777,-111.4383,4,Pinal
100964,33.0065,-111.6161,4,Pinal
101893,33.3865,-111.5865,4,Maricopa
101893,33.3865,-111.5865,4,Maricopa
100854,33.1545,-111.3558,4,Pinal
100455,31.4511,-110.9738,4,Santa Cruz
101763,31.3805,-110.9437,4,Santa Cruz
100886,31.3805,-110.8843,4,Santa Cruz
101103,31.4561,-110.2574,4,Cochise
101105,31.3888,-110.2294,4,Cochise
100871,31.3609,-109.6663,4,Cochise
100462,31.7177,-111.0621,4,Santa Cruz
100889,31.669,-110.6752,4,Santa Cruz
100897,31.8936,-110.6665,4,Pima
100938,32.1775,-111.0482,4,Pima
100473,32.1713,-110.9854,4,Pima
100474,32.1849,-110.9842,4,Pima
100800,32.3431,-110.9766,4,Pima
100167,32.1002,-110.8353,4,Pima
100169,32.0484,-110.753,4,Pima
100896,31.6736,-110.6244,4,Santa Cruz
100175,31.963,-110.3848,4,Cochise
101070,31.7333,-110.3503,4,Cochise
100860,31.8477,-110.1961,4,Cochise
100172,31.9817,-110.5368,4,Pima
100846,32.5884,-110.9649,4,Pinal
101908,33.3933,-110.8784,4,Gila
101909,33.4002,-110.868,4,Gila
101922,33.3943,-110.7681,4,Gila
102024,33.3536,-110.6583,4,Gila
102024,33.3536,-110.6583,4,Gila
102219,31.9226,-109.8221,4,Cochise
100182,32.1628,-109.9718,4,Cochise
100188,32.3413,-109.5684,4,Cochise
102044,32.8426,-109.741,4,Graham
102230,32.7957,-109.5404,4,Graham
100845,32.9805,-109.1888,4,Greenlee
A93000,31.953,-108.8079,35,Hidalgo
K10200,32.3496,-108.7602,35,Hidalgo
A90000,32.3669,-108.7081,35,Hidalgo
A87000,32.8444,-108.5133,35,Grant
A98000,32.4892,-107.9713,35,Luna
A88000,32.2955,-107.7301,35,Luna
W00300,32.6774,-107.0672,35,Doña Ana
TOC-A0,33.1331,-107.243,35,Sierra
002401,31.4388,-106.142,48,El Paso
002406,31.2805,-105.846,48,Hudspeth
000152,31.0601,-104.9644,48,Hudspeth
000123,31.8909,-106.583,48,El Paso
000238,31.9758,-106.5823,48,El Paso
000162,31.7779,-106.4596,48,El Paso
000189,31.7814,-106.4415,48,El Paso
E74000,32.2799,-106.891,35,Doña Ana
LC0800,32.3045,-106.8452,35,Doña Ana
C74000,32.4116,-106.8605,35,Doña Ana
A74000,32.2811,-106.7959,35,Doña Ana
LC1000,32.2443,-106.768,35,Doña Ana
LC0900,32.2732,-106.7698,35,Doña Ana
LC0400,32.3027,-106.7744,35,Doña Ana
LC0200,32.3103,-106.7816,35,Doña Ana
LC1200,32.286,-106.7364,35,Doña Ana
LC0700,32.3014,-106.7372,35,Doña Ana
B74000,32.3964,-106.8142,35,Doña Ana
002405,31.6687,-106.248,48,El Paso
000070,31.6189,-106.2059,48,El Paso
000524,31.635,-106.2203,48,El Paso
002402,31.8077,-106.26,48,El Paso
002403,32.0001,-106.328,48,El Paso
TUL010,33.093,-105.9637,35,Otero
A10500,33.3872,-105.2703,35,Lincoln
002209,29.3409,-100.9172,48,Val Verde
002404,29.5868,-104.3668,48,Presidio
000007,30.3162,-104.0752,48,Presidio
000281,30.5559,-103.8662,48,Jeff Davis
000266,31.0095,-103.8138,48,Reeves
000540,31.0095,-103.8138,48,Reeves
000280,30.3299,-103.6305,48,Brewster
000279,30.181,-103.2357,48,Brewster
000072,30.8722,-102.8656,48,Pecos
000255,31.9633,-104.6682,48,Culberson
CARBAD,32.282,-104.2833,35,Eddy
CBD-B0,32.4397,-104.2288,35,Eddy
MALAGA,32.2109,-104.0691,35,Eddy
B12200,32.8425,-104.4316,35,Eddy
K20400,32.8753,-104.4009,35,Eddy
B11900,33.2823,-104.4663,35,Chaves
A11900,33.2838,-104.4356,35,Chaves
A10600,33.484,-104.5033,35,Chaves
C11900,33.3998,-104.3437,35,Chaves
A12200,32.7978,-104.1619,35,Eddy
000214,31.5161,-102.8958,48,Ward
JAL001,32.0922,-103.1811,35,Lea
L20200,32.6675,-103.4448,35,Lea
LOV010,32.944,-103.5134,35,Lea
A12400,32.645,-103.1281,35,Lea
B12400,32.8273,-103.2465,35,Lea
TATUM1,33.257,-103.2133,35,Lea
PLAINS,33.0515,-103.1509,35,Lea
000282,30.11,-102.3708,48,Terrell
000294,29.563,-101.0768,48,Val Verde
000103,29.435,-100.9115,48,Val Verde
000274,29.5403,-100.9006,48,Val Verde
000271,29.3729,-100.7842,48,Val Verde
000014,30.6094,-100.7301,48,Sutton
000325,31.4259,-100.7534,48,Irion
000533,31.8503,-102.3212,48,Ector
000265,31.8602,-102.3216,48,Ector
000195,31.8727,-102.2909,48,Ector
000196,31.8913,-102.2765,48,Midland
000211,31.9273,-102.2851,48,Midland
000212,32.1921,-102.4957,48,Andrews
000213,32.3251,-102.398,48,Andrews
000543,33.182,-102.3906,48,Terry
000285,33.1809,-102.3216,48,Terry
000019,32.7057,-102.1127,48,Dawson
000049,32.524,-101.7146,48,Martin
000343,33.529,-101.8627,48,Lubbock
001111,33.5313,-101.8061,48,Lubbock
000537,33.5039,-101.7485,48,Lubbock
000259,33.4986,-101.7394,48,Lubbock
000251,32.3662,-100.9908,48,Mitchell
000346,33.1748,-101.361,48,Garza
049040,37.4498,-122.2776,6,San Mateo
049050,37.5985,-122.3741,6,San Mateo
049100,37.5662,-122.2706,6,San Mateo
044320,37.2263,-121.9752,6,Santa Clara
049090,37.6196,-122.0758,6,Alameda
049140,37.5622,-121.9054,6,Alameda
049000,37.7236,-121.9401,6,Contra Costa
011190,39.2138,-123.7681,6,Mendocino
011210,39.4201,-123.8079,6,Mendocino
011420,40.0045,-123.7839,6,Humboldt
011470,40.7425,-124.2028,6,Humboldt
011490,40.7605,-124.1899,6,Humboldt
018030,40.8511,-124.0819,6,Humboldt
018030,40.8511,-124.0819,6,Humboldt
011060,40.8863,-124.0797,6,Humboldt
018040,41.1507,-124.135,6,Humboldt
116870,40.8973,-124.0833,6,Humboldt
088600,40.8973,-124.0833,6,Humboldt
088550,40.8973,-124.0833,6,Humboldt
079010,40.8973,-124.0833,6,Humboldt
074790,40.8973,-124.0833,6,Humboldt
021820,40.8973,-124.0833,6,Humboldt
011040,41.0136,-124.1079,6,Humboldt
044040,38.4311,-122.7154,6,Sonoma
011150,39.5163,-123.3906,6,Mendocino
019330,39.1091,-123.1951,6,Mendocino
017720,39.0759,-122.9309,6,Lake
017730,39.1634,-122.9208,6,Lake
049080,38.1398,-122.4669,6,Sonoma
070370,37.9934,-122.3016,6,Contra Costa
049020,37.9934,-122.3016,6,Contra Costa
043410,38.089,-122.2213,6,Solano
049060,38.2151,-122.2201,6,Napa
043340,38.24,-122.092,6,Solano
049010,38.3959,-121.924,6,Solano
049030,38.4171,-121.9442,6,Solano
039550,38.5314,-121.953,6,Yolo
043460,38.5376,-121.7384,6,Yolo
030750,38.6847,-121.7511,6,Yolo
039650,38.8547,-121.9466,6,Yolo
030800,38.8479,-121.9399,6,Yolo
030790,38.8479,-121.9399,6,Yolo
035730,39.5218,-122.014,6,Glenn
035710,39.415,-121.6881,6,Butte
032010,39.7542,-121.8451,6,Butte
022080,40.6513,-122.9393,6,Trinity
011090,40.9016,-123.6101,6,Humboldt
022710,39.9425,-122.2003,6,Tehama
022020,40.2192,-122.2516,6,Tehama
023140,40.3677,-122.2841,6,Tehama
022090,40.5825,-122.4373,6,Shasta
022390,40.4805,-122.3194,6,Shasta
022030,40.5055,-122.3791,6,Shasta
021560,40.5505,-122.3873,6,Shasta
022980,40.5638,-122.359,6,Shasta
023010,40.5864,-122.3973,6,Shasta
022040,40.5943,-122.3894,6,Shasta
023040,40.5709,-122.3604,6,Shasta
023120,40.6415,-122.3649,6,Shasta
023090,40.7166,-122.3304,6,Shasta
022730,40.7309,-122.3201,6,Shasta
021630,40.8728,-121.6972,6,Shasta
021790,41.0718,-122.3581,6,Shasta
023100,41.3195,-122.3251,6,Siskiyou
022940,41.4418,-122.435,6,Siskiyou
055340,35.2447,-120.6822,6,San Luis Obispo
051480,35.2007,-120.609,6,San Luis Obispo
055400,35.2661,-120.6735,6,San Luis Obispo
055070,35.3832,-120.6303,6,San Luis Obispo
055550,35.5287,-120.7063,6,San Luis Obispo
055310,35.6445,-120.6433,6,San Luis Obispo
055020,34.4412,-119.76,6,Santa Barbara
055490,34.427,-119.728,6,Santa Barbara
052270,34.9813,-120.4314,6,Santa Barbara
061590,35.6163,-119.653,6,Kern
057410,36.2656,-121.1802,6,Monterey
068510,36.6395,-120.6227,6,Fresno
049110,37.0594,-121.5846,6,Santa Clara
049070,37.0127,-121.3443,6,Santa Clara
104210,37.6569,-121.4319,6,San Joaquin
100820,37.6953,-121.3433,6,San Joaquin
102850,37.0869,-120.9991,6,Merced
102840,37.0869,-120.9991,6,Merced
100220,37.0561,-120.8046,6,Merced
103490,37.5603,-120.9209,6,Stanislaus
062030,35.9814,-119.9601,6,Kings
060350,36.2823,-119.8081,6,Kings
062320,36.314,-119.693,6,Kings
061030,37.0836,-120.2692,6,Madera
066920,37.0836,-120.2084,6,Madera
066790,36.8485,-119.9431,6,Madera
060490,36.7355,-119.8806,6,Fresno
066380,36.7936,-119.8654,6,Fresno
066360,36.8081,-119.8868,6,Fresno
129000,36.7787,-119.8451,6,Fresno
066350,36.7787,-119.8451,6,Fresno
068540,36.7066,-119.7738,6,Fresno
055010,34.3838,-119.4846,6,Santa Barbara
077580,34.354,-119.4287,6,Ventura
071390,34.2595,-119.2506,6,Ventura
071590,34.3636,-119.0383,6,Ventura
072370,34.0114,-118.4944,6,Los Angeles
079040,34.1872,-118.9333,6,Ventura
074570,34.1872,-118.9333,6,Ventura
079080,34.2137,-119.0077,6,Ventura
072030,34.1469,-118.7811,6,
079070,34.4065,-118.7543,6,Ventura
077030,34.1579,-118.6415,6,Los Angeles
079060,34.4491,-118.6129,6,
062010,35.355,-119.3361,6,Kern
062020,35.3102,-119.0342,6,Kern
066010,35.3177,-119.0362,6,Kern
068140,35.3526,-119.0213,6,Kern
066030,35.3681,-119.0417,6,Kern
060200,35.4346,-119.0746,6,Kern
074110,34.7255,-118.7992,6,
066310,34.9862,-118.9452,6,Kern
119320,35.0593,-118.9998,6,Kern
118590,35.0593,-118.9998,6,Kern
066400,35.0593,-118.9992,6,Kern
069720,35.3297,-118.8076,6,Kern
077150,33.7717,-118.2799,6,
075510,33.8944,-118.3662,6,
075020,33.9322,-118.3604,6,
074020,34.0269,-118.4601,6,
072160,34.0427,-118.443,6,
075450,34.0163,-118.4217,6,
075250,34.0308,-118.4113,6,
072130,33.8619,-118.3175,6,
075040,33.9252,-118.3261,6,
074280,33.819,-118.2873,6,
079100,33.8479,-118.2726,6,
078090,33.9164,-118.2858,6,Los Angeles
074600,34.037,-118.2965,6,
077080,34.0276,-118.2745,6,
074610,34.0311,-118.2596,6,Los Angeles
077020,34.067,-118.2543,6,Los Angeles
070590,34.0648,-118.2456,6,Los Angeles
074410,34.0536,-118.2331,6,Los Angeles
074650,33.8071,-118.1511,6,
072100,33.7898,-118.0984,6,
126230,33.6389,-117.9716,6,Orange
122190,33.7993,-118.0847,6,Orange
122080,33.7268,-117.9806,6,Orange
126590,33.759,-118.022,6,Orange
072110,33.8215,-118.1954,6,
077070,33.8562,-118.2035,6,Los Angeles
074210,33.8562,-118.2035,6,Los Angeles
071030,33.8736,-118.2105,6,Los Angeles
071260,33.876,-118.1644,6,Los Angeles
070390,33.8956,-118.1877,6,Los Angeles
075120,33.9178,-118.1937,6,Los Angeles
075180,33.9136,-118.1191,6,Los Angeles
070270,34.0223,-118.1983,6,Los Angeles
074550,34.0553,-118.2139,6,Los Angeles
070290,34.0665,-118.2163,6,Los Angeles
070980,34.0318,-118.1875,6,Los Angeles
070420,34.0441,-118.17,6,Los Angeles
074360,34.0697,-118.1622,6,
077220,33.9534,-118.1055,6,Los Angeles
077210,34.0717,-118.1173,6,
072200,33.8387,-118.0882,6,
074070,33.8764,-118.0916,6,
122260,33.8559,-118.0203,6,Orange
074750,33.8802,-118.0216,6,
076600,34.0226,-118.0453,6,
071000,34.0387,-118.0456,6,Los Angeles
072230,34.0374,-118.0228,6,
071010,34.0305,-118.0197,6,
074870,34.1589,-118.4586,6,
073350,34.1589,-118.4586,6,
079020,34.2087,-118.4733,6,
073020,34.1431,-118.3673,6,
071350,34.1545,-118.3879,6,
070340,34.2859,-118.4611,6,
075270,34.3137,-118.4363,6,
077540,34.2234,-118.3717,6,
077810,34.2775,-118.3913,6,
074460,34.0866,-118.3031,6,Los Angeles
074140,34.1379,-118.2766,6,
070300,34.0886,-118.2366,6,
074430,34.1553,-118.2891,6,
073600,34.113,-118.177,6,
077590,34.1698,-118.1578,6,
129050,33.7405,-117.8333,6,Orange
129270,33.8498,-117.8759,6,Orange
121960,33.9179,-117.8809,6,Orange
126580,33.9253,-117.8802,6,Orange
071120,34.0039,-117.9546,6,
070480,34.0718,-117.9462,6,
129130,33.8509,-117.8144,6,Orange
128080,33.858,-117.7822,6,Orange
071730,34.067,-117.8334,6,
071200,34.0278,-117.7955,6,
088810,33.9479,-117.6746,6,San Bernardino
088690,34.0048,-117.6508,6,San Bernardino
088770,34.0305,-117.5935,6,San Bernardino
086000,34.029,-117.5757,6,San Bernardino
088240,34.0656,-117.5022,6,San Bernardino
079050,34.1206,-117.8729,6,
075470,34.1641,-117.8951,6,
071280,34.1198,-117.7943,6,
070540,34.0816,-117.7302,6,
086050,34.1131,-117.524,6,San Bernardino
088090,34.2989,-117.4577,6,San Bernardino
069700,35.1169,-118.204,6,Kern
069690,35.1169,-118.204,6,Kern
069540,35.3123,-117.9868,6,Kern
069530,35.0103,-117.6498,6,Kern
066370,35.8774,-119.2705,6,Tulare
066210,35.762,-119.0532,6,Kern
069730,36.1236,-119.0556,6,Tulare
066320,36.1236,-119.0556,6,Tulare
066090,36.2402,-119.3456,6,Tulare
060780,36.2694,-119.3133,6,Tulare
066100,36.3273,-119.3901,6,Tulare
066690,36.4901,-119.5186,6,Tulare
066300,36.3955,-119.0216,6,Tulare
099070,37.6412,-118.9166,6,Mono
093080,37.6412,-118.9166,6,Mono
093100,37.5733,-118.739,6,Mono
097000,36.2102,-117.9796,6,Inyo
099030,36.2824,-118.0063,6,Inyo
099720,36.5793,-118.0576,6,Inyo
093050,36.5793,-118.0576,6,Inyo
067030,35.6957,-117.8674,6,Kern
099050,37.1179,-118.2603,6,Inyo
098460,37.1167,-118.2594,6,Inyo
096440,36.8036,-118.2003,6,Inyo
096920,37.3223,-118.3897,6,Inyo
099060,37.3809,-118.4775,6,Inyo
099930,37.3614,-118.3953,6,Inyo
091060,37.3614,-118.3953,6,Inyo
099450,37.4,-118.3524,6,Inyo
101210,37.7649,-121.3881,6,San Joaquin
100240,38.1758,-121.3999,6,San Joaquin
100190,37.8747,-121.2196,6,San Joaquin
030150,38.4955,-121.5165,6,Sacramento
030120,38.4955,-121.5165,6,Sacramento
030080,38.401,-121.4822,6,Sacramento
030070,38.401,-121.4822,6,Sacramento
030100,38.4261,-121.4874,6,Sacramento
035210,38.4698,-121.418,6,Sacramento
035200,38.4698,-121.418,6,Sacramento
034090,38.5753,-121.5598,6,Yolo
039720,38.5982,-121.5478,6,Sacramento
030200,38.5683,-121.5109,6,Sacramento
030250,38.5768,-121.5078,6,Sacramento
030390,38.625,-121.5172,6,Sacramento
039750,38.6248,-121.5171,6,Sacramento
039800,38.6248,-121.5171,6,Sacramento
030450,38.6559,-121.5331,6,Sacramento
030440,38.6559,-121.5331,6,Sacramento
035430,38.6712,-121.591,6,Sacramento
030500,38.6674,-121.5401,6,Sacramento
035440,38.7143,-121.5404,6,Sacramento
035120,38.5412,-121.4738,6,Sacramento
034220,38.5588,-121.4744,6,Sacramento
030300,38.5846,-121.5029,6,Sacramento
032250,38.5531,-121.4364,6,Sacramento
032280,38.5537,-121.4093,6,Sacramento
039900,38.6427,-121.4292,6,Sacramento
035010,38.337,-121.3327,6,Sacramento
032320,38.566,-121.3363,6,Sacramento
032340,38.5909,-121.2875,6,Sacramento
033000,38.7075,-121.3095,6,Sacramento
032990,38.7075,-121.3095,6,Sacramento
034500,38.7247,-121.2905,6,Placer
034500,38.7247,-121.2905,6,Placer
034520,38.7657,-121.2555,6,Placer
033130,38.6399,-121.1969,6,Sacramento
032050,38.7275,-120.8045,6,El Dorado
032040,38.7275,-120.8045,6,El Dorado
032410,38.7282,-120.8054,6,El Dorado
032400,38.7282,-120.8054,6,El Dorado
036100,38.8449,-121.5435,6,Sutter
035470,38.8527,-121.5444,6,Sutter
033440,38.8527,-121.5444,6,Sutter
035510,39.0047,-121.6333,6,Sutter
035530,39.1273,-121.6345,6,Sutter
035620,39.1418,-121.6346,6,Sutter
036200,39.1296,-121.5854,6,Yuba
036170,39.1025,-121.5506,6,Yuba
033400,39.3083,-121.5954,6,Yuba
034550,38.8782,-121.1259,6,Placer
036350,39.6018,-121.6186,6,Butte
036340,39.6018,-121.6186,6,Butte
034540,38.9,-121.0749,6,Placer
032090,38.9041,-121.0657,6,Placer
032080,38.9041,-121.0657,6,Placer
032000,38.9782,-121.1083,6,Placer
033210,39.0426,-121.0946,6,Nevada
